Logged in

Found 5277 pages in category

1. [[Abito Shrine]] - HAS template, keeping
4506. [[Tatsutahiko and Tatsutahime Shrines]] - HAS template, keeping
4507. [[Tawa Shrine]] - HAS template, keeping
4508. [[Tawa Shrine (Q11430645)]] - HAS template, keeping
4509. [[Tawano Shrine]] - HAS template, keeping
4510. [[Tawano Shrine (Q135041385)]] - HAS template, keeping
4511. [[Tawino Shrine]] - HAS template, keeping
4512. [[Tawino Shrine (Q135039346)]] - HAS template, keeping
4513. [[Tawino Shrine former site]] - HAS template, keeping
4514. [[Tawomoteno Shrine]] - HAS template, keeping
4515. [[Tayu Shrine]] - HAS template, keeping
4516. [[Tayu Shrine (Q135195250)]] - HAS template, keeping
4517. [[Tayuhino Shrine]] - HAS template, keeping
4518. [[Tayuhino Shrine (Q135040084)]] - HAS template, keeping
4519. [[Tayuno Shrine]] - HAS template, keeping
4520. [[Taza Shrine]] - HAS template, keeping
4521. [[Taza Shrine (Q135069151)]] - HAS template, keeping
4522. [[Tebayahime Shrine (Lower Shrine)]] - HAS template, keeping
4523. [[Tebayahime Shrine (Upper Shrine)]] - HAS template, keeping
4524. [[Tehayahimeno Shrine]] - HAS template, keeping
4525. [[Tejikarao Shrine]] - HAS template, keeping
4526. [[Temino Shrine]] - HAS template, keeping
4527. [[Ten'ichi Shrine]] - HAS template, keeping
4528. [[Tenakahimeno Shrine]] - HAS template, keeping
4529. [[Tenchi Shrine]] - HAS template, keeping
4530. [[Teniwato Shrine]] - HAS template, keeping
4531. [[Tenjin Shrine]] - HAS template, keeping
4532. [[Tenjin Shrine (Gomei, Kamisato Town)]] - HAS template, keeping
4533. [[Tenjin Shrine (Miyamachi, Fuchu)]] - HAS template, keeping
4534. [[Tenjin-sha (Q135041207)]] - HAS template, keeping
4535. [[Tenjin-sha (Q135068874)]] - HAS template, keeping
4536. [[Tenjin-sha (Q135069148)]] - HAS template, keeping
4537. [[Tenjin-sha (Q135069291)]] - HAS template, keeping
4538. [[Tenjin-sha (Q135069344)]] - HAS template, keeping
4539. [[Tenjin-sha (Q135069387)]] - HAS template, keeping
4540. [[Tenjin-sha (Q135069390)]] - HAS template, keeping
4541. [[Tenjin-sha (Q135070203)]] - HAS template, keeping
4542. [[Tenjin-sha (Q135070214)]] - HAS template, keeping
4543. [[Tenjin-sha (Q135070307)]] - HAS template, keeping
4544. [[Tenjin-sha (Q135187190)]] - HAS template, keeping
4545. [[Tenjin-sha (Q135187224)]] - HAS template, keeping
4546. [[Tenjin-sha (Q135190111)]] - HAS template, keeping
4547. [[Tenjin-sha (Q135197896)]] - HAS template, keeping
4548. [[Tenjin-sha (Q70725130)]] - HAS template, keeping
4549. [[Tenjinnomori]] - HAS template, keeping
4550. [[Tenkoyasaka Shrine]] - HAS template, keeping
4551. [[Tenman Shrine]] - HAS template, keeping
4552. [[Tenman Shrine (Q135069124)]] - HAS template, keeping
4553. [[Tenman Shrine (Q135195233)]] - HAS template, keeping
4554. [[Tenman Shrine (reference)]] - HAS template, keeping
4555. [[Tenman Shrine (Takayama)]] - HAS template, keeping
4556. [[Tenmangū (Q135069593)]] - HAS template, keeping
4557. [[Tenmansha]] - HAS template, keeping
4558. [[Tenmoku Shrine]] - HAS template, keeping
4559. [[Tenmurakumo Shrine]] - HAS template, keeping
4560. [[Tenno-miya Tate Shrine]] - HAS template, keeping
4561. [[Tenno-miya Tate Shrine (Q135198105)]] - HAS template, keeping
4562. [[Tennougu Ootoshi Shrine]] - HAS template, keeping
4563. [[Tensekimonbetsuankokutamashutenjin Shrine]] - HAS template, keeping
4564. [[Tensekimonbetsuankokutamashutenjin Shrine (Tosa Province)]] - HAS template, keeping
4565. [[Terano- Shrine]] - HAS template, keeping
4566. [[Teranomikoto Shrine]] - HAS template, keeping
4567. [[Tetanino Shrine]] - HAS template, keeping
4568. [[Tetanino Shrine (Q135040643)]] - HAS template, keeping
4569. [[Toba Shrine]] - HAS template, keeping
4570. [[Tobisawa Shrine]] - HAS template, keeping
4571. [[Tochiwino Shrine]] - HAS template, keeping
4572. [[Tofu Shrine]] - HAS template, keeping
4573. [[Tofuno Shrine]] - HAS template, keeping
4574. [[Toga Shrine (Q17229311)]] - HAS template, keeping
4575. [[Toi Shrine]] - HAS template, keeping
4576. [[Tokano- Shrine]] - HAS template, keeping
4577. [[Tokari Shrine]] - HAS template, keeping
4578. [[Tokari Shrine (Q11396948)]] - HAS template, keeping
4579. [[Tokarino Shrine]] - HAS template, keeping
4580. [[Tokarino Shrine (Q135040262)]] - HAS template, keeping
4581. [[Tokoyoki-hime Shrine]] - HAS template, keeping
4582. [[Tomari Shrine]] - HAS template, keeping
4583. [[Tomi Shrine (Q11602724)]] - HAS template, keeping
4584. [[Tomichirokutokoroasama Shrine]] - HAS template, keeping
4585. [[Tomoeno Shrine]] - HAS template, keeping
4586. [[Tomomaegami Shrine]] - HAS template, keeping
4587. [[Tomouchi-sha (Kitano Tenmangu Setsumatsusha)]] - HAS template, keeping
4588. [[Tomoyuhino Shrine]] - HAS template, keeping
4589. [[Tona- Shrine]] - HAS template, keeping
4590. [[Tonano Shrine]] - HAS template, keeping
4591. [[Tono Shrine]] - HAS template, keeping
4592. [[Tono Shrine (Serikawa Town)]] - HAS template, keeping
4593. [[Tono Shrine (Yoitamachi Town)]] - HAS template, keeping
4594. [[Tonoki Shrine]] - HAS template, keeping
4595. [[Torakashiwa Shrine]] - HAS template, keeping
4596. [[Toriiteno Shrine]] - HAS template, keeping
4597. [[Toriya Shrine]] - HAS template, keeping
4598. [[Toriya Shrine (Q135194362)]] - HAS template, keeping
4599. [[Toriyahikono Shrine]] - HAS template, keeping
4600. [[Toriyamineno Shrine]] - HAS template, keeping
4601. [[Toriyano Shrine]] - HAS template, keeping
4602. [[Toriya‑zaki Shrine]] - HAS template, keeping
4603. [[Torokuno Shrine]] - HAS template, keeping
4604. [[Tosakano Shrine]] - HAS template, keeping
4605. [[Toshi Shrine]] - HAS template, keeping
4606. [[Toshita Shrine]] - HAS template, keeping
4607. [[Toshita Shrine (Q135186603)]] - HAS template, keeping
4608. [[Toshitano Shrine]] - HAS template, keeping
4609. [[Totorino Shrine]] - HAS template, keeping
4610. [[Totorinoyamatano Shrine]] - HAS template, keeping
4611. [[Totowino Shrine]] - HAS template, keeping
4612. [[Tottori Shrine]] - HAS template, keeping
4613. [[Tottori Shrine (Q135186790)]] - HAS template, keeping
4614. [[Toyamano Shrine]] - HAS template, keeping
4615. [[Toyohime Shrine]] - HAS template, keeping
4616. [[Toyohime Shrine (Chikugo Province)]] - HAS template, keeping
4617. [[Toyohimeno Shrine]] - HAS template, keeping
4618. [[Toyohimeno- Shrine]] - HAS template, keeping
4619. [[Toyoikatsuchino- Shrine]] - HAS template, keeping
4620. [[Toyokuni Shrine (Q48758383)]] - HAS template, keeping
4621. [[Toyono Shrine]] - HAS template, keeping
4622. [[Toyooka Kami Tenjinsha]] - HAS template, keeping
4623. [[Toyotamahime Shrine]] - HAS template, keeping
4624. [[Toyotsumino Shrine]] - HAS template, keeping
4625. [[Toyoyuki Shrine]] - HAS template, keeping
4626. [[Toyozumi Shrine]] - HAS template, keeping
4627. [[Toyōke Daijingū]] - HAS template, keeping
4628. [[Tsubaki Grand Shrine]] - HAS template, keeping
4629. [[Tsubaki Shrine]] - HAS template, keeping
4630. [[Tsubaki Shrine (Iino Shrine goshi)]] - HAS template, keeping
4631. [[Tsubaki Ō Shrine Betsugu Tsubakigishi Shrine]] - HAS template, keeping
4632. [[Tsubakikishi Shrine]] - HAS template, keeping
4633. [[Tsuchi-no-Miya Shrine (sessha of Shinmei-sha)]] - HAS template, keeping
4634. [[Tsuchifutano Shrine]] - HAS template, keeping
4635. [[Tsuchinowano Shrine]] - HAS template, keeping
4636. [[Tsuda Shrine]] - HAS template, keeping
4637. [[Tsuda Shrine (Q135186275)]] - HAS template, keeping
4638. [[Tsuda Shrine (Q135186401)]] - HAS template, keeping
4639. [[Tsufukumino Shrine]] - HAS template, keeping
4640. [[Tsugawa Shrine]] - HAS template, keeping
4641. [[Tsuhakichino- Shrine]] - HAS template, keeping
4642. [[Tsuhakikishino Shrine]] - HAS template, keeping
4643. [[Tsuhakino Shrine]] - HAS template, keeping
4644. [[Tsuhakino Shrine (Q135039849)]] - HAS template, keeping
4645. [[Tsuhanamino Shrine]] - HAS template, keeping
4646. [[Tsuharano Shrine]] - HAS template, keeping
4647. [[Tsuheshirono Shrine]] - HAS template, keeping
4648. [[Tsukada Mishima Shrine]] - HAS template, keeping
4649. [[Tsukanakino Shrine]] - HAS template, keeping
4650. [[Tsukarino Shrine]] - HAS template, keeping
4651. [[Tsukenoyamakuchino Shrine]] - HAS template, keeping
4652. [[Tsuki Shrine]] - HAS template, keeping
4653. [[Tsukima Shrine]] - HAS template, keeping
4654. [[Tsukima Shrine (Q135192901)]] - HAS template, keeping
4655. [[Tsukimoto Shrine]] - HAS template, keeping
4656. [[Tsukino Shrine]] - HAS template, keeping
4657. [[Tsukisano Shrine]] - HAS template, keeping
4658. [[Tsukita Shrine (Aramachi, Sanjo)]] - HAS template, keeping
4659. [[Tsukita Shrine (Tsukioka, Sanjo)]] - HAS template, keeping
4660. [[Tsukitano Shrine]] - HAS template, keeping
4661. [[Tsukiwori Shrine]] - HAS template, keeping
4662. [[Tsukiyama Shrine]] - HAS template, keeping
4663. [[Tsukiyomi Aramitama Shrine]] - HAS template, keeping
4664. [[Tsukiyomi Shrine]] - HAS template, keeping
4665. [[Tsukiyomi Shrine (Q54153263)]] - HAS template, keeping
4666. [[Tsukiyomi-no-Miya (Geku)]] - HAS template, keeping
4667. [[Tsukiyomi-no-Miya (Naikū)]] - HAS template, keeping
4668. [[Tsukiyomino Shrine]] - HAS template, keeping
4669. [[Tsukubasan Shrine]] - HAS template, keeping
4670. [[Tsukuyomi Shrine]] - HAS template, keeping
4671. [[Tsuma Shrine]] - HAS template, keeping
4672. [[Tsumatsuhime Shrine]] - HAS template, keeping
4673. [[Tsumatsuhime Shrine (Hirao)]] - HAS template, keeping
4674. [[Tsumatsuhimeno Shrine]] - HAS template, keeping
4675. [[Tsumorino Shrine]] - HAS template, keeping
4676. [[Tsumushino Shrine]] - HAS template, keeping
4677. [[Tsunaga Shrine]] - HAS template, keeping
4678. [[Tsunakoshino Shrine]] - HAS template, keeping
4679. [[Tsunakoshino Shrine (Q135040226)]] - HAS template, keeping
4680. [[Tsunemiya Shrine]] - HAS template, keeping
4681. [[Tsuneno Shrine]] - HAS template, keeping
4682. [[Tsuno Shrine]] - HAS template, keeping
4683. [[Tsuno Shrine (Imazu Town, Kakugawa)]] - HAS template, keeping
4684. [[Tsuno Shrine (Imazu Town, Kita-aso)]] - HAS template, keeping
4685. [[Tsuno Shrine (Q135040443)]] - HAS template, keeping
4686. [[Tsuno Shrine (Q135041514)]] - HAS template, keeping
4687. [[Tsunoheno Shrine]] - HAS template, keeping
4688. [[Tsunomine Shrine]] - HAS template, keeping
4689. [[Tsunomiya Shrine]] - HAS template, keeping
4690. [[Tsunono Shrine]] - HAS template, keeping
4691. [[Tsunosakuhikono Shrine]] - HAS template, keeping
4692. [[Tsunotsu Otoshi Shrine]] - HAS template, keeping
4693. [[Tsunou Shrine]] - HAS template, keeping
4694. [[Tsurugi Shrine (Nyu District)]] - HAS template, keeping
4695. [[Tsurugi Shrine (Q135069896)]] - HAS template, keeping
4696. [[Tsurugi Shrine (Q135070085)]] - HAS template, keeping
4697. [[Tsurugi Shrine (Q135194558)]] - HAS template, keeping
4698. [[Tsurugi Shrine (Q135195041)]] - HAS template, keeping
4699. [[Tsurugi Shrine (Tsuruga City)]] - HAS template, keeping
4700. [[Tsuruginushi Shrine]] - HAS template, keeping
4701. [[Tsurugiryuujin Shrine]] - HAS template, keeping
4702. [[Tsurugishushin Shrine (Uda district)]] - HAS template, keeping
4703. [[Tsurugishushin Shrine (Yamato Province)]] - HAS template, keeping
4704. [[Tsurugitachi Iwato Kowake No Mikoto Shrine]] - HAS template, keeping
4705. [[Tsuruha Shrine]] - HAS template, keeping
4706. [[Tsurukano Shrine]] - HAS template, keeping
4707. [[Tsurukino Shrine]] - HAS template, keeping
4708. [[Tsurukinushino Shrine (Q135038987)]] - NO template, DELETING
4709. [[Tsurumi Shrine (Tsurumi Ward, Yokohama)]] - HAS template, keeping
4710. [[Tsurumino Shrine]] - HAS template, keeping
4711. [[Tsuruyumishimano Shrine]] - HAS template, keeping
4712. [[Tsushimabeno Shrine]] - HAS template, keeping
4713. [[Tsutono Shrine]] - HAS template, keeping
4714. [[Tsutsuchi Shrine]] - HAS template, keeping
4715. [[Tsutsuchino Shrine]] - HAS template, keeping
4716. [[Tsutsumi Shrine]] - HAS template, keeping
4717. [[Tsutsumiharino Shrine]] - HAS template, keeping
4718. [[Tsutsumine Shrine (Q11427995)]] - NO template, DELETING
4719. [[Tsuwada Tenman-gu Shrine]] - HAS template, keeping
4720. [[Tsuweno Shrine]] - HAS template, keeping
4721. [[Tōchi no Miagata Nimasu Shrine]] - HAS template, keeping
4722. [[Ubaihoumei Shrine]] - HAS template, keeping
4723. [[Uchi Shrine]] - HAS template, keeping
4724. [[Uchi Shrine (Yamato)]] - HAS template, keeping
4725. [[Uchikuwochikatano Shrine]] - HAS template, keeping
4726. [[Uchino Shinmei‑gū]] - HAS template, keeping
4727. [[Uchino Shrine]] - HAS template, keeping
4728. [[Uchino Shrine (Q135040935)]] - HAS template, keeping
4729. [[Uchiuchino Shrine]] - HAS template, keeping
4730. [[Uda Myojin Site (Saiku)]] - HAS template, keeping
4731. [[Uda no Mikumari Shrine Shimosha Lower Shrine]] - HAS template, keeping
4732. [[Uekurino Shrine]] - HAS template, keeping
4733. [[Ueno Shrine]] - HAS template, keeping
4734. [[Ueno Shrine (Q135039517)]] - HAS template, keeping
4735. [[Ufusuna Shrine]] - HAS template, keeping
4736. [[Ufusuna Shrine (Q135187136)]] - HAS template, keeping
4737. [[Ufusunano Shrine]] - HAS template, keeping
4738. [[Uga Shrine (Ise Province)]] - NO template, DELETING
4739. [[Uga Shrine (Q135039451)]] - HAS template, keeping
4740. [[Uge Shrine]] - HAS template, keeping
4741. [[Ugusu Shrine]] - HAS template, keeping
4742. [[Uhano Shrine]] - HAS template, keeping
4743. [[Uhashi Shrine]] - HAS template, keeping
4744. [[Uhatono Shrine]] - HAS template, keeping
4745. [[Uhatono Shrine (Q135040022)]] - HAS template, keeping
4746. [[Uhei Shrine]] - HAS template, keeping
4747. [[Uheno shrine]] - HAS template, keeping
4748. [[Uheno Shrine (Echizen Province)]] - NO template, DELETING
4749. [[Uheno Shrine (Q135040212)]] - HAS template, keeping
4750. [[Uhetono Shrine]] - HAS template, keeping
4751. [[Ujiyoda Shrine]] - HAS template, keeping
4752. [[Ukahano Shrine]] - HAS template, keeping
4753. [[Ukama Shrine]] - HAS template, keeping
4754. [[Ukama Shrine (Echizen Province 2)]] - NO template, DELETING
4755. [[Ukama Shrine (Echizen Province 3)]] - NO template, DELETING
4756. [[Ukama Shrine (Echizen Province 4)]] - NO template, DELETING
4757. [[Ukama Shrine (Echizen Province)]] - NO template, DELETING
4758. [[Ukama Shrine (Q135194660)]] - HAS template, keeping
4759. [[Ukama Shrine (Q135194663)]] - HAS template, keeping
4760. [[Ukama Shrine (Q135194667)]] - HAS template, keeping
4761. [[Ukama Shrine (Q135194670)]] - HAS template, keeping
4762. [[Ukamu Shrine]] - HAS template, keeping
4763. [[Ukano Shrine]] - HAS template, keeping
4764. [[Ukawa Shrine (Miyaba Town, Kashiwazaki City)]] - HAS template, keeping
4765. [[Ukawa Shrine (Noda, Kashiwazaki City)]] - HAS template, keeping
4766. [[Ukawa Shrine (Shindo, Kashiwazaki City)]] - HAS template, keeping
4767. [[Ukawa Shrine (Yamamiya, Takayanagi Town, Kashiwazaki City)]] - HAS template, keeping
4768. [[Ukehi Shrine]] - HAS template, keeping
4769. [[Ukehi Shrine (Ise Province)]] - NO template, DELETING
4770. [[Ukehi Shrine (Otobe Village)]] - HAS template, keeping
4771. [[Ukehi Shrine (Q135186530)]] - HAS template, keeping
4772. [[Uketa Shrine]] - HAS template, keeping
4773. [[Ukita Shrine]] - HAS template, keeping
4774. [[Ukitano Shrine]] - HAS template, keeping
4775. [[Ukou Shrine]] - HAS template, keeping
4776. [[Ukusono Shrine]] - HAS template, keeping
4777. [[Umajiisobe Shrine]] - HAS template, keeping
4778. [[Umamioka Watamuki Shrine]] - HAS template, keeping
4779. [[Umaokanitta Shrine]] - HAS template, keeping
4780. [[Umasakahimeno Shrine]] - HAS template, keeping
4781. [[Umigami Shrine]] - HAS template, keeping
4782. [[Umigami Shrine (Q135070364)]] - HAS template, keeping
4783. [[Umino Shrine]] - HAS template, keeping
4784. [[Umorihiko Shrine]] - HAS template, keeping
4785. [[Umorihiko Shrine (Awa Province (Tokushima))]] - NO template, DELETING
4786. [[Unaguhime Shrine]] - HAS template, keeping
4787. [[Unagushi Shrine]] - HAS template, keeping
4788. [[Unagushi Shrine (Echigo Province 2)]] - NO template, DELETING
4789. [[Unagushi Shrine (Echigo Province)]] - NO template, DELETING
4790. [[Unagushi Shrine (Q135195064)]] - HAS template, keeping
4791. [[Unagushi Shrine (Q135195067)]] - HAS template, keeping
4792. [[Unai Shrine]] - HAS template, keeping
4793. [[Unakami Mimitoshi Shrine]] - HAS template, keeping
4794. [[Unakami Mimitoshi Shrine (Ise Province)]] - NO template, DELETING
4795. [[Unakami Mimitoshi Shrine (Q135186766)]] - HAS template, keeping
4796. [[Unakami Shrine]] - HAS template, keeping
4797. [[Unakushino Shrine]] - HAS template, keeping
4798. [[Unanenofushimino Shrine]] - HAS template, keeping
4799. [[Unatarinimasutakamihino Shrine]] - HAS template, keeping
4800. [[Unawino Shrine]] - HAS template, keeping
4801. [[Unebiyamaguchi Shrine]] - HAS template, keeping
4802. [[Unehino- Shrine]] - HAS template, keeping
4803. [[Uneotsutamoto Shrine]] - HAS template, keeping
4804. [[Unino Shrine]] - HAS template, keeping
4805. [[Unino Shrine (Ise Province)]] - NO template, DELETING
4806. [[Unino Shrine (Q135039303)]] - HAS template, keeping
4807. [[Unioka Village Enshrinement Theory]] - HAS template, keeping
4808. [[Unisakurano Shrine]] - HAS template, keeping
4809. [[Unkanjiniimasunaramoto Shrine]] - HAS template, keeping
4810. [[Unki Shrine]] - HAS template, keeping
4811. [[Unkihachimanguu]] - HAS template, keeping
4812. [[Unochi Shrine]] - HAS template, keeping
4813. [[Unochino Shrine]] - HAS template, keeping
4814. [[Unoe Shrine]] - HAS template, keeping
4815. [[Unoki Hachiman Shrine]] - HAS template, keeping
4816. [[Unokihachiman Shrine]] - HAS template, keeping
4817. [[Unori Village Enshrinement Theory]] - HAS template, keeping
4818. [[Unutono Shrine]] - HAS template, keeping
4819. [[Uomi Shrine (Kawashima, Matsusaka)]] - HAS template, keeping
4820. [[Uomi Shrine (Uomi, Matsusaka)]] - HAS template, keeping
4821. [[Uonomori Shrine]] - HAS template, keeping
4822. [[Uonuma Shrine]] - HAS template, keeping
4823. [[Uonuma Shrine (Echigo Province)]] - NO template, DELETING
4824. [[Uonuma Shrine (Q135195097)]] - HAS template, keeping
4825. [[Ura Shrine]] - HAS template, keeping
4826. [[Uramiya Shrine]] - HAS template, keeping
4827. [[Uramori Shrine]] - HAS template, keeping
4828. [[Urano Shrine]] - HAS template, keeping
4829. [[Urufuno Shrine]] - HAS template, keeping
4830. [[Urufutsu Shrine]] - HAS template, keeping
4831. [[Urufutsuno Shrine]] - HAS template, keeping
4832. [[Urufutsuno Shrine former site]] - HAS template, keeping
4833. [[Uruhano Shrine]] - HAS template, keeping
4834. [[Urushiyama Shrine]] - HAS template, keeping
4835. [[Urushiyama Shrine (Echigo Province)]] - NO template, DELETING
4836. [[Usa Jingū]] - HAS template, keeping
4837. [[Usaka Shrine]] - HAS template, keeping
