Logged in

Found 4833 pages in category

1. [[Abito Shrine]] - HAS template, keeping
3999. [[Takeihakatsuno Shrine]] - HAS template, keeping
4000. [[Takeinatakisayafutsuno Shrine]] - HAS template, keeping
4001. [[Takeinatashisayafutsu Shrine]] - HAS template, keeping
4002. [[Takeishitsukino- Shrine]] - HAS template, keeping
4003. [[Takeishitsukino- Shrine (Q135270279)]] - HAS template, keeping
4004. [[Takekami Shrine]] - HAS template, keeping
4005. [[Takemikakano- Shrine]] - HAS template, keeping
4006. [[Takemitsu- Shrine]] - HAS template, keeping
4007. [[Takeno Shrine (Q135039526)]] - HAS template, keeping
4008. [[Takeno Shrine (Q135040919)]] - HAS template, keeping
4009. [[Takeno Shrine (Q135041309)]] - HAS template, keeping
4010. [[Takeo Shimokorihiko Shrine]] - HAS template, keeping
4011. [[Takeo Shimokorihiko Shrine Shimogu]] - HAS template, keeping
4012. [[Takeohoyotono Shrine]] - HAS template, keeping
4013. [[Takeokami Shrine]] - HAS template, keeping
4014. [[Takesasafueno Shrine]] - HAS template, keeping
4015. [[Takeshigyomeihoutomiinochihikoshinbetsu Shrine]] - HAS template, keeping
4016. [[Takeshigyomeihoutomiinochihikoshinbetsu Shrine (Shinano Province)]] - HAS template, keeping
4017. [[Takeshima Shrine]] - HAS template, keeping
4018. [[Taketano Shrine]] - HAS template, keeping
4019. [[Takeuchi Shrine]] - HAS template, keeping
4020. [[Takewoshimokorihikono Shrine]] - HAS template, keeping
4021. [[Taki Shrine]] - HAS template, keeping
4022. [[Taki Shrine (Iwagasaki, Murakami)]] - HAS template, keeping
4023. [[Taki Shrine (Q11430618)]] - HAS template, keeping
4024. [[Taki Shrine (Q135040476)]] - HAS template, keeping
4025. [[Taki Shrine (Takane, Murakami)]] - HAS template, keeping
4026. [[Takihira Shrine, Takehira Shrine]] - HAS template, keeping
4027. [[Takikino Shrine]] - HAS template, keeping
4028. [[Takinami Hachiman Shrine]] - HAS template, keeping
4029. [[Takinami Shrine (Komatsu City)]] - HAS template, keeping
4030. [[Takinami Shrine (Nomi City)]] - HAS template, keeping
4031. [[Takinamino Shrine]] - HAS template, keeping
4032. [[Takino Shrine]] - HAS template, keeping
4033. [[Takino Shrine (Q135040500)]] - HAS template, keeping
4034. [[Takinomotono Shrine]] - HAS template, keeping
4035. [[Takisakamoto Shrine]] - HAS template, keeping
4036. [[Takonouheno Shrine]] - HAS template, keeping
4037. [[Taku Shrine]] - HAS template, keeping
4038. [[Takuhi Reshi Shrine]] - HAS template, keeping
4039. [[Takumino Shrine]] - HAS template, keeping
4040. [[Takumino Shrine (Q135039508)]] - HAS template, keeping
4041. [[Takumiya Shrine]] - HAS template, keeping
4042. [[Takuno Shrine]] - HAS template, keeping
4043. [[Takuzudama Shrine]] - HAS template, keeping
4044. [[Takyonoue Shrine]] - HAS template, keeping
4045. [[Tamamorono Shrine]] - HAS template, keeping
4046. [[Tamamorono Shrine (Q135270423)]] - HAS template, keeping
4047. [[Tamanooya Shrine]] - HAS template, keeping
4048. [[Tamanooya Shrine (Q11572731)]] - HAS template, keeping
4049. [[Tamarakino Shrine]] - HAS template, keeping
4050. [[Tamasasarahikono Shrine]] - HAS template, keeping
4051. [[Tamashiki Shrine]] - HAS template, keeping
4052. [[Tamatsukuri Shrine (Q134930396)]] - HAS template, keeping
4053. [[Tamatsukurino Shrine]] - HAS template, keeping
4054. [[Tamatsukuritenmanguu]] - HAS template, keeping
4055. [[Tamatsukuriyu Shrine]] - HAS template, keeping
4056. [[Tamatsurano Shrine]] - HAS template, keeping
4057. [[Tamayorihimeno- Shrine]] - HAS template, keeping
4058. [[Tameno Shrine]] - HAS template, keeping
4059. [[Tamorino Shrine]] - HAS template, keeping
4060. [[Tanabata Shrine (Q11430658)]] - HAS template, keeping
4061. [[Tanahatano Shrine]] - HAS template, keeping
4062. [[Tanaheno Shrine]] - HAS template, keeping
4063. [[Tanahi Shrine]] - HAS template, keeping
4064. [[Tanahi Shrine (Q135186785)]] - HAS template, keeping
4065. [[Tanaka Shrine]] - HAS template, keeping
4066. [[Tanaka Shrine (Fushimi)]] - HAS template, keeping
4067. [[Tanaka Shrine (Q135068818)]] - HAS template, keeping
4068. [[Tanakano Shrine]] - HAS template, keeping
4069. [[Tanakano Shrine (Q135039608)]] - HAS template, keeping
4070. [[Tanakano Shrine (Q135039744)]] - HAS template, keeping
4071. [[Tanakurahiko Shrine]] - HAS template, keeping
4072. [[Tanakurahiko Shrine (Q135068876)]] - HAS template, keeping
4073. [[Taneno Shrine]] - HAS template, keeping
4074. [[Tanino Shrine]] - HAS template, keeping
4075. [[Tanino Shrine (Agano)]] - HAS template, keeping
4076. [[Tanino Shrine (Niigata)]] - HAS template, keeping
4077. [[Tanishinano Shrine]] - HAS template, keeping
4078. [[Taniya Shrine]] - HAS template, keeping
4079. [[Tarihirino Shrine]] - HAS template, keeping
4080. [[Tarihirino shrine former site]] - HAS template, keeping
4081. [[Tarumi Shrine (Q135070120)]] - HAS template, keeping
4082. [[Tarumi Shrine (Q135070128)]] - HAS template, keeping
4083. [[Tarumino Shrine]] - HAS template, keeping
4084. [[Tasun Shrine]] - HAS template, keeping
4085. [[Tata Shrine]] - HAS template, keeping
4086. [[Tatano Shrine (Q135040056)]] - HAS template, keeping
4087. [[Tatano Shrine (Q135040272)]] - HAS template, keeping
4088. [[Tatano Shrine (Q135040452)]] - HAS template, keeping
4089. [[Tatano Shrine (Q135040710)]] - HAS template, keeping
4090. [[Tatatakehorineno- Shrine]] - HAS template, keeping
4091. [[Tatehou Shrine]] - HAS template, keeping
4092. [[Tatehou Shrine (Tajima Province)]] - HAS template, keeping
4093. [[Tateiwa Shrine]] - HAS template, keeping
4094. [[Tateno Shrine]] - HAS template, keeping
4095. [[Tateno Shrine (Hitachi Province)]] - HAS template, keeping
4096. [[Tateno Shrine (Kuji district)]] - HAS template, keeping
4097. [[Tateno Shrine (Q135069336)]] - HAS template, keeping
4098. [[Tateno Shrine (Q135187172)]] - HAS template, keeping
4099. [[Tateno Tenjin]] - HAS template, keeping
4100. [[Tateno Tenjin Shrine]] - HAS template, keeping
4101. [[Tatenuhino Shrine]] - HAS template, keeping
4102. [[Tatenuhino Shrine (Q135040520)]] - HAS template, keeping
4103. [[Tatenuhino Shrine (Q135040657)]] - HAS template, keeping
4104. [[Tatenui Shrine]] - HAS template, keeping
4105. [[Tatenui Shrine (Gochu, Miura Village, Ibaraki Prefecture)]] - HAS template, keeping
4106. [[Tatenui Shrine (subsidiary shrine of Sai Shrine)]] - HAS template, keeping
4107. [[Tatewino Shrine]] - HAS template, keeping
4108. [[Tatsuchiurano- Shrine]] - HAS template, keeping
4109. [[Tatsumi Shrine Osaka]] - HAS template, keeping
4110. [[Tatsusaka Shrine]] - HAS template, keeping
4111. [[Tatsushima Meoyanomikoto Shrine]] - HAS template, keeping
4112. [[Tatsutahiko and Tatsutahime Shrines]] - HAS template, keeping
4113. [[Tawa Shrine]] - HAS template, keeping
4114. [[Tawa Shrine (Q11430645)]] - HAS template, keeping
4115. [[Tawano Shrine]] - HAS template, keeping
4116. [[Tawano Shrine (Q135041385)]] - HAS template, keeping
4117. [[Tawino Shrine]] - HAS template, keeping
4118. [[Tawino Shrine (Q135039346)]] - HAS template, keeping
4119. [[Tawino Shrine former site]] - HAS template, keeping
4120. [[Tawomoteno Shrine]] - HAS template, keeping
4121. [[Tayu Shrine]] - HAS template, keeping
4122. [[Tayu Shrine (Q135195250)]] - HAS template, keeping
4123. [[Tayuhino Shrine]] - HAS template, keeping
4124. [[Tayuhino Shrine (Q135040084)]] - HAS template, keeping
4125. [[Tayuno Shrine]] - HAS template, keeping
4126. [[Taza Shrine]] - HAS template, keeping
4127. [[Taza Shrine (Q135069151)]] - HAS template, keeping
4128. [[Tebayahime Shrine (Lower Shrine)]] - HAS template, keeping
4129. [[Tebayahime Shrine (Upper Shrine)]] - HAS template, keeping
4130. [[Tehayahimeno Shrine]] - HAS template, keeping
4131. [[Tejikarao Shrine]] - HAS template, keeping
4132. [[Temino Shrine]] - HAS template, keeping
4133. [[Ten'ichi Shrine]] - HAS template, keeping
4134. [[Tenakahimeno Shrine]] - HAS template, keeping
4135. [[Tenchi Shrine]] - HAS template, keeping
4136. [[Teniwato Shrine]] - HAS template, keeping
4137. [[Tenjin Shrine]] - HAS template, keeping
4138. [[Tenjin Shrine (Gomei, Kamisato Town)]] - HAS template, keeping
4139. [[Tenjin Shrine (Miyamachi, Fuchu)]] - HAS template, keeping
4140. [[Tenjin-sha (Q135041207)]] - HAS template, keeping
4141. [[Tenjin-sha (Q135068874)]] - HAS template, keeping
4142. [[Tenjin-sha (Q135069148)]] - HAS template, keeping
4143. [[Tenjin-sha (Q135069291)]] - HAS template, keeping
4144. [[Tenjin-sha (Q135069344)]] - HAS template, keeping
4145. [[Tenjin-sha (Q135069387)]] - HAS template, keeping
4146. [[Tenjin-sha (Q135069390)]] - HAS template, keeping
4147. [[Tenjin-sha (Q135070203)]] - HAS template, keeping
4148. [[Tenjin-sha (Q135070214)]] - HAS template, keeping
4149. [[Tenjin-sha (Q135070307)]] - HAS template, keeping
4150. [[Tenjin-sha (Q135187190)]] - HAS template, keeping
4151. [[Tenjin-sha (Q135187224)]] - HAS template, keeping
4152. [[Tenjin-sha (Q135190111)]] - HAS template, keeping
4153. [[Tenjin-sha (Q135197896)]] - HAS template, keeping
4154. [[Tenjin-sha (Q70725130)]] - HAS template, keeping
4155. [[Tenjinnomori]] - HAS template, keeping
4156. [[Tenkoyasaka Shrine]] - HAS template, keeping
4157. [[Tenman Shrine]] - HAS template, keeping
4158. [[Tenman Shrine (Q135069124)]] - HAS template, keeping
4159. [[Tenman Shrine (Q135195233)]] - HAS template, keeping
4160. [[Tenman Shrine (reference)]] - HAS template, keeping
4161. [[Tenman Shrine (Takayama)]] - HAS template, keeping
4162. [[Tenmangū (Q135069593)]] - HAS template, keeping
4163. [[Tenmansha]] - HAS template, keeping
4164. [[Tenmoku Shrine]] - HAS template, keeping
4165. [[Tenmurakumo Shrine]] - HAS template, keeping
4166. [[Tenno-miya Tate Shrine]] - HAS template, keeping
4167. [[Tenno-miya Tate Shrine (Q135198105)]] - HAS template, keeping
4168. [[Tennougu Ootoshi Shrine]] - HAS template, keeping
4169. [[Tensekimonbetsuankokutamashutenjin Shrine]] - HAS template, keeping
4170. [[Tensekimonbetsuankokutamashutenjin Shrine (Tosa Province)]] - HAS template, keeping
4171. [[Terano- Shrine]] - HAS template, keeping
4172. [[Teranomikoto Shrine]] - HAS template, keeping
4173. [[Tetanino Shrine]] - HAS template, keeping
4174. [[Tetanino Shrine (Q135040643)]] - HAS template, keeping
4175. [[Toba Shrine]] - HAS template, keeping
4176. [[Tobisawa Shrine]] - HAS template, keeping
4177. [[Tochiwino Shrine]] - HAS template, keeping
4178. [[Tofu Shrine]] - HAS template, keeping
4179. [[Tofuno Shrine]] - HAS template, keeping
4180. [[Toga Shrine (Q17229311)]] - HAS template, keeping
4181. [[Toi Shrine]] - HAS template, keeping
4182. [[Tokano- Shrine]] - HAS template, keeping
4183. [[Tokari Shrine]] - HAS template, keeping
4184. [[Tokari Shrine (Q11396948)]] - HAS template, keeping
4185. [[Tokarino Shrine]] - HAS template, keeping
4186. [[Tokarino Shrine (Q135040262)]] - HAS template, keeping
4187. [[Tomari Shrine]] - HAS template, keeping
4188. [[Tomi Shrine (Q11602724)]] - HAS template, keeping
4189. [[Tomichirokutokoroasama Shrine]] - HAS template, keeping
4190. [[Tomoeno Shrine]] - HAS template, keeping
4191. [[Tomomaegami Shrine]] - HAS template, keeping
4192. [[Tomouchi-sha (Kitano Tenmangu Setsumatsusha)]] - HAS template, keeping
4193. [[Tomoyuhino Shrine]] - HAS template, keeping
4194. [[Tona- Shrine]] - HAS template, keeping
4195. [[Tonano Shrine]] - HAS template, keeping
4196. [[Tono Shrine]] - HAS template, keeping
4197. [[Tono Shrine (Serikawa Town)]] - HAS template, keeping
4198. [[Tono Shrine (Yoitamachi Town)]] - HAS template, keeping
4199. [[Torakashiwa Shrine]] - HAS template, keeping
4200. [[Toriiteno Shrine]] - HAS template, keeping
4201. [[Toriya Shrine]] - HAS template, keeping
4202. [[Toriya Shrine (Q135194362)]] - HAS template, keeping
4203. [[Toriyahikono Shrine]] - HAS template, keeping
4204. [[Toriyamineno Shrine]] - HAS template, keeping
4205. [[Toriyano Shrine]] - HAS template, keeping
4206. [[Toriya‑zaki Shrine]] - HAS template, keeping
4207. [[Torokuno Shrine]] - HAS template, keeping
4208. [[Tosakano Shrine]] - HAS template, keeping
4209. [[Toshi Shrine]] - HAS template, keeping
4210. [[Toshita Shrine]] - HAS template, keeping
4211. [[Toshita Shrine (Q135186603)]] - HAS template, keeping
4212. [[Toshitano Shrine]] - HAS template, keeping
4213. [[Totorino Shrine]] - HAS template, keeping
4214. [[Totorinoyamatano Shrine]] - HAS template, keeping
4215. [[Totowino Shrine]] - HAS template, keeping
4216. [[Tottori Shrine]] - HAS template, keeping
4217. [[Tottori Shrine (Q135186790)]] - HAS template, keeping
4218. [[Toyamano Shrine]] - HAS template, keeping
4219. [[Toyohime Shrine]] - HAS template, keeping
4220. [[Toyohime Shrine (Chikugo Province)]] - HAS template, keeping
4221. [[Toyohimeno Shrine]] - HAS template, keeping
4222. [[Toyohimeno- Shrine]] - HAS template, keeping
4223. [[Toyoikatsuchino- Shrine]] - HAS template, keeping
4224. [[Toyokuni Shrine (Q48758383)]] - HAS template, keeping
4225. [[Toyono Shrine]] - HAS template, keeping
4226. [[Toyooka Kami Tenjinsha]] - HAS template, keeping
4227. [[Toyotamahime Shrine]] - HAS template, keeping
4228. [[Toyotsumino Shrine]] - HAS template, keeping
4229. [[Toyoyuki Shrine]] - HAS template, keeping
4230. [[Toyozumi Shrine]] - HAS template, keeping
4231. [[Tsubaki Grand Shrine]] - HAS template, keeping
4232. [[Tsubaki Shrine]] - HAS template, keeping
4233. [[Tsubaki Shrine (Iino Shrine goshi)]] - HAS template, keeping
4234. [[Tsubaki Ō Shrine Betsugu Tsubakigishi Shrine]] - HAS template, keeping
4235. [[Tsubakikishi Shrine]] - HAS template, keeping
4236. [[Tsuchi-no-Miya Shrine (sessha of Shinmei-sha)]] - HAS template, keeping
4237. [[Tsuchifutano Shrine]] - HAS template, keeping
4238. [[Tsuchinowano Shrine]] - HAS template, keeping
4239. [[Tsuda Shrine]] - HAS template, keeping
4240. [[Tsuda Shrine (Q135186275)]] - HAS template, keeping
4241. [[Tsuda Shrine (Q135186401)]] - HAS template, keeping
4242. [[Tsufukumino Shrine]] - HAS template, keeping
4243. [[Tsuhakichino- Shrine]] - HAS template, keeping
4244. [[Tsuhakikishino Shrine]] - HAS template, keeping
4245. [[Tsuhakino Shrine]] - HAS template, keeping
4246. [[Tsuhakino Shrine (Q135039849)]] - HAS template, keeping
4247. [[Tsuhanamino Shrine]] - HAS template, keeping
4248. [[Tsuharano Shrine]] - HAS template, keeping
4249. [[Tsuheshirono Shrine]] - HAS template, keeping
4250. [[Tsukada Mishima Shrine]] - HAS template, keeping
4251. [[Tsukanakino Shrine]] - HAS template, keeping
4252. [[Tsukarino Shrine]] - HAS template, keeping
4253. [[Tsukenoyamakuchino Shrine]] - HAS template, keeping
4254. [[Tsuki Shrine]] - HAS template, keeping
4255. [[Tsukima Shrine]] - HAS template, keeping
4256. [[Tsukima Shrine (Q135192901)]] - HAS template, keeping
4257. [[Tsukino Shrine]] - HAS template, keeping
4258. [[Tsukisano Shrine]] - HAS template, keeping
4259. [[Tsukita Shrine (Aramachi, Sanjo)]] - HAS template, keeping
4260. [[Tsukita Shrine (Tsukioka, Sanjo)]] - HAS template, keeping
4261. [[Tsukitano Shrine]] - HAS template, keeping
4262. [[Tsukiwori Shrine]] - HAS template, keeping
4263. [[Tsukiyama Shrine]] - HAS template, keeping
4264. [[Tsukiyomi Aramitama Shrine]] - HAS template, keeping
4265. [[Tsukiyomi Shrine]] - HAS template, keeping
4266. [[Tsukiyomi Shrine (Q54153263)]] - HAS template, keeping
4267. [[Tsukiyomino Shrine]] - HAS template, keeping
4268. [[Tsukubasan Shrine]] - HAS template, keeping
4269. [[Tsukuyomi Shrine]] - HAS template, keeping
4270. [[Tsumatsuhime Shrine]] - HAS template, keeping
4271. [[Tsumatsuhime Shrine (Hirao)]] - HAS template, keeping
4272. [[Tsumatsuhimeno Shrine]] - HAS template, keeping
4273. [[Tsumorino Shrine]] - HAS template, keeping
4274. [[Tsumushino Shrine]] - HAS template, keeping
4275. [[Tsunakoshino Shrine]] - HAS template, keeping
4276. [[Tsunakoshino Shrine (Q135040226)]] - HAS template, keeping
4277. [[Tsunemiya Shrine]] - HAS template, keeping
4278. [[Tsuneno Shrine]] - HAS template, keeping
4279. [[Tsuno Shrine]] - HAS template, keeping
4280. [[Tsuno Shrine (Imazu Town, Kakugawa)]] - HAS template, keeping
4281. [[Tsuno Shrine (Imazu Town, Kita-aso)]] - HAS template, keeping
4282. [[Tsuno Shrine (Q135040443)]] - HAS template, keeping
4283. [[Tsuno Shrine (Q135041514)]] - HAS template, keeping
4284. [[Tsunoheno Shrine]] - HAS template, keeping
4285. [[Tsunomine Shrine]] - HAS template, keeping
4286. [[Tsunomiya Shrine]] - HAS template, keeping
4287. [[Tsunono Shrine]] - HAS template, keeping
4288. [[Tsunosakuhikono Shrine]] - HAS template, keeping
4289. [[Tsunotsu Otoshi Shrine]] - HAS template, keeping
4290. [[Tsunou Shrine]] - HAS template, keeping
4291. [[Tsurugi Shrine (Nyu District)]] - HAS template, keeping
4292. [[Tsurugi Shrine (Q135069896)]] - HAS template, keeping
4293. [[Tsurugi Shrine (Q135070085)]] - HAS template, keeping
4294. [[Tsurugi Shrine (Q135194558)]] - HAS template, keeping
4295. [[Tsurugi Shrine (Q135195041)]] - HAS template, keeping
4296. [[Tsurugi Shrine (Tsuruga City)]] - HAS template, keeping
4297. [[Tsuruginushi Shrine]] - HAS template, keeping
4298. [[Tsurugiryuujin Shrine]] - HAS template, keeping
4299. [[Tsurugishushin Shrine (Uda district)]] - HAS template, keeping
4300. [[Tsurugishushin Shrine (Yamato Province)]] - HAS template, keeping
4301. [[Tsurugitachi Iwato Kowake No Mikoto Shrine]] - HAS template, keeping
4302. [[Tsuruha Shrine]] - HAS template, keeping
4303. [[Tsurukano Shrine]] - HAS template, keeping
4304. [[Tsurukino Shrine]] - HAS template, keeping
4305. [[Tsurukinushino Shrine]] - HAS template, keeping
4306. [[Tsurumi Shrine (Tsurumi Ward, Yokohama)]] - HAS template, keeping
4307. [[Tsurumino Shrine]] - HAS template, keeping
4308. [[Tsuruyumishimano Shrine]] - HAS template, keeping
4309. [[Tsushimabeno Shrine]] - HAS template, keeping
4310. [[Tsutono Shrine]] - HAS template, keeping
4311. [[Tsutsuchi Shrine]] - HAS template, keeping
4312. [[Tsutsuchino Shrine]] - HAS template, keeping
4313. [[Tsutsumi Shrine]] - HAS template, keeping
4314. [[Tsutsumiharino Shrine]] - HAS template, keeping
4315. [[Tsutsumine Shrine]] - HAS template, keeping
4316. [[Tsuwada Tenman-gu Shrine]] - HAS template, keeping
4317. [[Tsuweno Shrine]] - HAS template, keeping
4318. [[Tōchi no Miagata Nimasu Shrine]] - HAS template, keeping
4319. [[Ubaihoumei Shrine]] - HAS template, keeping
4320. [[Uchi Shrine]] - HAS template, keeping
4321. [[Uchi Shrine (Yamato)]] - HAS template, keeping
4322. [[Uchikuwochikatano Shrine]] - HAS template, keeping
4323. [[Uchino Shinmei‑gū]] - HAS template, keeping
4324. [[Uchino Shrine]] - HAS template, keeping
4325. [[Uchino Shrine (Q135040935)]] - HAS template, keeping
4326. [[Uchiuchino Shrine]] - HAS template, keeping
