# 3030 empty items (Special:Export dump). QID	lost	label	url
Q140450519	0	Damenbildnis (möglicherweise Kurfürstin Maria Anna Sophie von Bayern, Prinzessin von Polen und Sachsen (1728-1797)	https://www.wikidata.org/wiki/Q140450519
Q140450910	0	Terza Redazione	https://www.wikidata.org/wiki/Q140450910
Q140451768	0	International Journal of Sociology and Social Research	https://www.wikidata.org/wiki/Q140451768
Q140451770	0	International Journal of Philosophy, Ethics and Humanities	https://www.wikidata.org/wiki/Q140451770
Q140451771	0	International Journal of Communication, Media and Linguistics	https://www.wikidata.org/wiki/Q140451771
Q140451776	0	International Journal of Mechanical and Mechatronics Engineering	https://www.wikidata.org/wiki/Q140451776
Q140451778	0	International Journal of Electrical and Electronics Engineering	https://www.wikidata.org/wiki/Q140451778
Q140451779	0	International Journal of Civil and Environmental Engineering	https://www.wikidata.org/wiki/Q140451779
Q140451783	0	International Journal of Physical and Chemical Sciences	https://www.wikidata.org/wiki/Q140451783
Q140452083	0	Sehaam Goolam	https://www.wikidata.org/wiki/Q140452083
Q140452173	0	Huissier de justice à Casablanca Me: Achakch youssef	https://www.wikidata.org/wiki/Q140452173
Q140452376	0	Acquisition Saas	https://www.wikidata.org/wiki/Q140452376
Q140452647	0	اندام جنسی درانسان	https://www.wikidata.org/wiki/Q140452647
Q140453463	0	Catalina Giangrandi Restrepo	https://www.wikidata.org/wiki/Q140453463
Q140453684	0	YESIIM	https://www.wikidata.org/wiki/Q140453684
Q140453828	0	Bayajit Islam	https://www.wikidata.org/wiki/Q140453828
Q140454662	0	Кандибиотик/Candibiotic	https://www.wikidata.org/wiki/Q140454662
Q140454956	0	Postbiotique	https://www.wikidata.org/wiki/Q140454956
Q140456176	0	Observatorio de aves del Parque Nacional Ciervo de los Pantanos	https://www.wikidata.org/wiki/Q140456176
Q140457006	0	Diary of a Wimpy Kid: The Getaway	https://www.wikidata.org/wiki/Q140457006
Q140458381	0	Frederick W. Thurow	https://www.wikidata.org/wiki/Q140458381
Q140458717	0	আতিকুর রহমান (রাজনীতিবিদ)	https://www.wikidata.org/wiki/Q140458717
Q140458727	0	আতিকুর রহমান (রাজনীতিবিদ)	https://www.wikidata.org/wiki/Q140458727
Q140458766	0	কাজী হুসাইন আহমদ	https://www.wikidata.org/wiki/Q140458766
Q140459837	0	Hiraya Academy	https://www.wikidata.org/wiki/Q140459837
Q140461452	0	Kammerjäger in Berlin	https://www.wikidata.org/wiki/Q140461452
Q140462068	0	24h Hot News AI	https://www.wikidata.org/wiki/Q140462068
Q140464556	0	ゆうぎり　こうこう	https://www.wikidata.org/wiki/Q140464556
Q140464560	0	ゆうぎりこうこう	https://www.wikidata.org/wiki/Q140464560
Q140464561	0	ゆうぎり	https://www.wikidata.org/wiki/Q140464561
Q140466296	0	Ammad Hassan	https://www.wikidata.org/wiki/Q140466296
Q140466371	0	Altunkaya Tekstil	https://www.wikidata.org/wiki/Q140466371
Q140466908	0	الفنان جمال عبد المنعم عازف القانون	https://www.wikidata.org/wiki/Q140466908
Q140466932	0	Halkevad Mindelund	https://www.wikidata.org/wiki/Q140466932
Q140466952	0	Christopher John Haemmerle	https://www.wikidata.org/wiki/Q140466952
Q140469382	0	ၚုဟ်မး မဟွံတီဏီ	https://www.wikidata.org/wiki/Q140469382
Q140469639	0	洄天	https://www.wikidata.org/wiki/Q140469639
Q140469880	0	Meg Van Hale	https://www.wikidata.org/wiki/Q140469880
Q140470446	0	Антоцерцисовые	https://www.wikidata.org/wiki/Q140470446
Q140471337	0	קומסק	https://www.wikidata.org/wiki/Q140471337
Q140472471	0	MediaWiki:Gadget-owidslider.js	https://www.wikidata.org/wiki/Q140472471
Q140472475	0	Desierto florido	https://www.wikidata.org/wiki/Q140472475
Q140473565	0	Samsung Solid E2370	https://www.wikidata.org/wiki/Q140473565
Q140473650	0		https://www.wikidata.org/wiki/Q140473650
Q140473923	0	Aref Ahmed al-Shaal	https://www.wikidata.org/wiki/Q140473923
Q140473994	0	Phan Văn Giang	https://www.wikidata.org/wiki/Q140473994
Q140474559	0	سكس نيك بنات	https://www.wikidata.org/wiki/Q140474559
Q140475478	0	Oknoname 111065 Reservoir	https://www.wikidata.org/wiki/Q140475478
Q140475494	0	Oknoname 111066 Reservoir	https://www.wikidata.org/wiki/Q140475494
Q140478080	0	ဇဳဝဗဟု	https://www.wikidata.org/wiki/Q140478080
Q140478116	0	အေန်သတဳကျုတ်	https://www.wikidata.org/wiki/Q140478116
Q140478126	0	ဇဳဝဗဟု	https://www.wikidata.org/wiki/Q140478126
Q140479088	0	欣鼎國際股份有限公司	https://www.wikidata.org/wiki/Q140479088
Q140479764	0	Muhammad Ali Khan	https://www.wikidata.org/wiki/Q140479764
Q140479795	0	Suzie Braids Point Arusha	https://www.wikidata.org/wiki/Q140479795
Q140480586	0	Deutsche Grenzen von 1899	https://www.wikidata.org/wiki/Q140480586
Q140480636	0	Kraliçe Suk	https://www.wikidata.org/wiki/Q140480636
Q140480688	0	Καραγκιόζ κανάλ	https://www.wikidata.org/wiki/Q140480688
Q140480724	0	Descendants: Hidden Heroes	https://www.wikidata.org/wiki/Q140480724
Q140481717	0	Daria Ptaszewska	https://www.wikidata.org/wiki/Q140481717
Q140482411	0	2027 Newcastle City Council election	https://www.wikidata.org/wiki/Q140482411
Q140483366	0	Ruelle	https://www.wikidata.org/wiki/Q140483366
Q140483367	0	La grandeur	https://www.wikidata.org/wiki/Q140483367
Q140484215	0	अनंत नर्मदा सखाराम घोलम (लेखक)	https://www.wikidata.org/wiki/Q140484215
Q140485794	0	humAIn	https://www.wikidata.org/wiki/Q140485794
Q140485997	0	Borderline-Forum	https://www.wikidata.org/wiki/Q140485997
Q140488147	0	Devastation, 1940 AHouse on the Welsh Border	https://www.wikidata.org/wiki/Q140488147
Q140494311	0	Fall lebrowne	https://www.wikidata.org/wiki/Q140494311
Q140498755	0	黒瀬健太郎	https://www.wikidata.org/wiki/Q140498755
Q140500287	0	пушкинский район Азербайджан ССР	https://www.wikidata.org/wiki/Q140500287
Q140500485	0	ทดสอบไอเทม	https://www.wikidata.org/wiki/Q140500485
Q140502266	0		https://www.wikidata.org/wiki/Q140502266
Q140502486	0	Festival de musique urbaine anoumambo	https://www.wikidata.org/wiki/Q140502486
Q140502492	0	Bekir Güzeller	https://www.wikidata.org/wiki/Q140502492
Q140502504	0	Anne Grete Riise	https://www.wikidata.org/wiki/Q140502504
Q140502524	0	Zegbata-Gouro	https://www.wikidata.org/wiki/Q140502524
Q140502550	0	Giulia Stellato	https://www.wikidata.org/wiki/Q140502550
Q140503799	0	Kıymık Kalkanı	https://www.wikidata.org/wiki/Q140503799
Q140504519	0	Ruth Jummai Ango Article Talk	https://www.wikidata.org/wiki/Q140504519
Q140504904	0	chefferie de bavira	https://www.wikidata.org/wiki/Q140504904
Q140506060	0	Institut supérieur Pédagogique d'IDJWI	https://www.wikidata.org/wiki/Q140506060
Q140506422	0	Bugorhe	https://www.wikidata.org/wiki/Q140506422
Q140507213	0	Nimruz TV	https://www.wikidata.org/wiki/Q140507213
Q140508046	0	Victor Boltz	https://www.wikidata.org/wiki/Q140508046
Q140508190	0	مسلسل الملك العضيم جوانغايتو	https://www.wikidata.org/wiki/Q140508190
Q140508533	0	Jammer Savaşları	https://www.wikidata.org/wiki/Q140508533
Q140508912	0	Riverside	https://www.wikidata.org/wiki/Q140508912
Q140517055	0	Nadine Chabrié	https://www.wikidata.org/wiki/Q140517055
Q140517420	0	测试页面	https://www.wikidata.org/wiki/Q140517420
Q140517423	0	测试文章2	https://www.wikidata.org/wiki/Q140517423
Q140517425	0	东航梧州空难，专家：这是极其罕见的情况	https://www.wikidata.org/wiki/Q140517425
Q140518025	0	大连市公安局	https://www.wikidata.org/wiki/Q140518025
Q140518368	0	Olav Vevle	https://www.wikidata.org/wiki/Q140518368
Q140519334	0	Marylelin Lelinsky	https://www.wikidata.org/wiki/Q140519334
Q140519345	0	Marylelin Lelinsky	https://www.wikidata.org/wiki/Q140519345
Q140520982	0	Marco Martins	https://www.wikidata.org/wiki/Q140520982
Q140521488	0	ronavobeats	https://www.wikidata.org/wiki/Q140521488
Q140522558	0	Fernão Ferro	https://www.wikidata.org/wiki/Q140522558
Q140522712	0	Belgrado-Banja Luka 2024	https://www.wikidata.org/wiki/Q140522712
Q140522772	0	Belgrado-Banja Luka 2025	https://www.wikidata.org/wiki/Q140522772
Q140522823	0	Belgrado-Banja Luka 2026	https://www.wikidata.org/wiki/Q140522823
Q140522939	0	Medalha Machado de Assis	https://www.wikidata.org/wiki/Q140522939
Q140523073	0	Eudoxie Dakpè	https://www.wikidata.org/wiki/Q140523073
Q140528559	0	Mahmoud Fawzi Alkhuzaee	https://www.wikidata.org/wiki/Q140528559
Q140528575	0	Bappaditya Mandal	https://www.wikidata.org/wiki/Q140528575
Q140528764	0	Malenadina Rahasyamaya Pustaka	https://www.wikidata.org/wiki/Q140528764
Q140529089	0	Kategorija:Albumi Bombaj štampe	https://www.wikidata.org/wiki/Q140529089
Q140529153	0		https://www.wikidata.org/wiki/Q140529153
Q140529394	0	Вулиця Патріотична (Запоріжжя)	https://www.wikidata.org/wiki/Q140529394
Q140530278	0	Bureau national de documentation sur le bois	https://www.wikidata.org/wiki/Q140530278
Q140530643	0	Meruva Kundan Kushal Kumar	https://www.wikidata.org/wiki/Q140530643
Q140530649	0	Bodenvielfalt Hamburg	https://www.wikidata.org/wiki/Q140530649
Q140533701	0	Albums – Top 100	https://www.wikidata.org/wiki/Q140533701
Q140534683	0	Ricardo L. E. Furlan	https://www.wikidata.org/wiki/Q140534683
Q140535782	0	Brigade Anti-Sardinards Belgique	https://www.wikidata.org/wiki/Q140535782
Q140535831	0	Preston Dog (American vocalist born 1974)	https://www.wikidata.org/wiki/Q140535831
Q140538559	0	سکس حیوانی	https://www.wikidata.org/wiki/Q140538559
Q140544963	0	febryan wishnu	https://www.wikidata.org/wiki/Q140544963
Q140545081	0	พินิจ กุลละวณิชย์	https://www.wikidata.org/wiki/Q140545081
Q140545093	0	Abhishek Morkhade	https://www.wikidata.org/wiki/Q140545093
Q140546283	0	FRENCH HAVELI	https://www.wikidata.org/wiki/Q140546283
Q140546489	0	Aden Mohamed Mungai Deputy Governor for Project Development Affairs and Institutional Relations Gedo Region	https://www.wikidata.org/wiki/Q140546489
Q140547771	0	Werktijden.nl	https://www.wikidata.org/wiki/Q140547771
Q140547775	0	Principles of Open Data	https://www.wikidata.org/wiki/Q140547775
Q140549428	0	Transmissão oral e arte lírica paulistana: narrativas sobre os modelos de ensino-aprendizagem de Leila Farah, Hermínia Russo e Isabel Maresca	https://www.wikidata.org/wiki/Q140549428
Q140551208	0	Republican Party nominee (United States)	https://www.wikidata.org/wiki/Q140551208
Q140551214	0	WRF-SFIRE	https://www.wikidata.org/wiki/Q140551214
Q140554500	0	Futuropia	https://www.wikidata.org/wiki/Q140554500
Q140559220	0	Rita Conceição	https://www.wikidata.org/wiki/Q140559220
Q140559539	0	System and method for treating heart tissue	https://www.wikidata.org/wiki/Q140559539
Q140559762	0	System and method for treating heart tissue	https://www.wikidata.org/wiki/Q140559762
Q140559792	0	Eddie McGuinness	https://www.wikidata.org/wiki/Q140559792
Q140560230	0	A. J. Greene	https://www.wikidata.org/wiki/Q140560230
Q140561811	0	Old Tea Pavilion	https://www.wikidata.org/wiki/Q140561811
Q140562638	0	Prix Wangari Maathai des Champions de la cause des forêts	https://www.wikidata.org/wiki/Q140562638
Q140563203	0	former operator	https://www.wikidata.org/wiki/Q140563203
Q140564340	0	ילדה מטורפת	https://www.wikidata.org/wiki/Q140564340
Q140566471	0	Đào Thị Hiền	https://www.wikidata.org/wiki/Q140566471
Q140567900	0	Jürgen Müller (Hockeyspieler)	https://www.wikidata.org/wiki/Q140567900
Q140569931	0	Saed Al-Rosan	https://www.wikidata.org/wiki/Q140569931
Q140570433	0	א	https://www.wikidata.org/wiki/Q140570433
Q140570904	0	P-galerie-zurich-interior	https://www.wikidata.org/wiki/Q140570904
Q140571033	0	Hot pan stand	https://www.wikidata.org/wiki/Q140571033
Q140571042	0	Jean Baptiste Plassiard	https://www.wikidata.org/wiki/Q140571042
Q140571325	0	Henry Arthur Woodgate	https://www.wikidata.org/wiki/Q140571325
Q140571360	0	Dziedzictwa Narodowego	https://www.wikidata.org/wiki/Q140571360
Q140573420	0	Janson Wang	https://www.wikidata.org/wiki/Q140573420
Q140574340	0	Sex (tv-serie)	https://www.wikidata.org/wiki/Q140574340
Q140576996	0		https://www.wikidata.org/wiki/Q140576996
Q140579134	0	Car parking driving shool jeux vidéo	https://www.wikidata.org/wiki/Q140579134
Q140579142	0	Car parking driving shool jeux	https://www.wikidata.org/wiki/Q140579142
Q140579835	0	Bahadır Yaşık	https://www.wikidata.org/wiki/Q140579835
Q140579980	0	Collected Poems	https://www.wikidata.org/wiki/Q140579980
Q140586122	0	Alin Kumer Čelik	https://www.wikidata.org/wiki/Q140586122
Q140586638	0	Марий Мер Каҥаш	https://www.wikidata.org/wiki/Q140586638
Q140586691	0	Isaac Teez	https://www.wikidata.org/wiki/Q140586691
Q140587989	0	La saison des prunes	https://www.wikidata.org/wiki/Q140587989
Q140588350	0	Burke Community Church	https://www.wikidata.org/wiki/Q140588350
Q140588368	0	Friends of Deckers Creek	https://www.wikidata.org/wiki/Q140588368
Q140588754	0	Union Vecinal 17 de Octubre Las Heras Mendoza	https://www.wikidata.org/wiki/Q140588754
Q140588771	0	Union Vecinal 17 de Octubre Las Heras Mendoza	https://www.wikidata.org/wiki/Q140588771
Q140589083	0	はなせる薬局	https://www.wikidata.org/wiki/Q140589083
Q140589149	0	Dmitry Gooshchin	https://www.wikidata.org/wiki/Q140589149
Q140589243	0	莱阳市文昌中学	https://www.wikidata.org/wiki/Q140589243
Q140591413	0	XOGAMESS	https://www.wikidata.org/wiki/Q140591413
Q140591426	0	H3ロケット試験機1号機	https://www.wikidata.org/wiki/Q140591426
Q140592611	0	余驰宇	https://www.wikidata.org/wiki/Q140592611
Q140594478	0	فيديوهات سكس	https://www.wikidata.org/wiki/Q140594478
Q140594858	0	Kitten Play Roblox	https://www.wikidata.org/wiki/Q140594858
Q140597242	0	Joaquim Antônio Fernandes de Assunção	https://www.wikidata.org/wiki/Q140597242
Q140599326	0	Лунёв Никита Юрьевич	https://www.wikidata.org/wiki/Q140599326
Q140600307	0	prediqu	https://www.wikidata.org/wiki/Q140600307
Q140600767	0	Janet Girvan Milroy Fisher (1903-92)	https://www.wikidata.org/wiki/Q140600767
Q140605799	0	Baya na suka	https://www.wikidata.org/wiki/Q140605799
Q140605809	0	Baya na Suka	https://www.wikidata.org/wiki/Q140605809
Q140606218	0	Comtesse Lanthieri	https://www.wikidata.org/wiki/Q140606218
Q140606292	0	Carte du canton Berem tchad	https://www.wikidata.org/wiki/Q140606292
Q140606300	0	Karaman, Merkez, Adıyaman	https://www.wikidata.org/wiki/Q140606300
Q140606513	0	Der Idiot	https://www.wikidata.org/wiki/Q140606513
Q140607736	0	Amanda Holden	https://www.wikidata.org/wiki/Q140607736
Q140607761	0	Michael Hilbenz	https://www.wikidata.org/wiki/Q140607761
Q140607788	0	Kindr Health	https://www.wikidata.org/wiki/Q140607788
Q140608495	0	Astrea Pharma	https://www.wikidata.org/wiki/Q140608495
Q140608986	0	Bain	https://www.wikidata.org/wiki/Q140608986
Q140609079	0		https://www.wikidata.org/wiki/Q140609079
Q140610243	0	WasteWater AS	https://www.wikidata.org/wiki/Q140610243
Q140610964	0	Refranes españoles de la caballería y lo caballeresco	https://www.wikidata.org/wiki/Q140610964
Q140611685	0	indonesia	https://www.wikidata.org/wiki/Q140611685
Q140615353	0	Phe Kong An Djilid Ka 15	https://www.wikidata.org/wiki/Q140615353
Q140615370	0	Azerbaycan, Kamran Yusifov, Yusifov Kamran, YouTube Kamran Yusifov	https://www.wikidata.org/wiki/Q140615370
Q140615537	0	Gan Liang Boen atawa Malem Jang Serem!! No. 1	https://www.wikidata.org/wiki/Q140615537
Q140617255	0	Mohammed Sufian Mohidin	https://www.wikidata.org/wiki/Q140617255
Q140618761	0	Nathalie Gozlan	https://www.wikidata.org/wiki/Q140618761
Q140619660	0	Mohammed bin Abdulaziz Alajlan	https://www.wikidata.org/wiki/Q140619660
Q140619858	0	Ekaterina Zhdanovich	https://www.wikidata.org/wiki/Q140619858
Q140620129	0	duval nautic solutions	https://www.wikidata.org/wiki/Q140620129
Q140620237	0	وظائف.كوم	https://www.wikidata.org/wiki/Q140620237
Q140620529	0	"Elia Kazan, an outsider" is a documentary film directed by Annie Tresgot	https://www.wikidata.org/wiki/Q140620529
Q140621242	0	Alexandre Stellio	https://www.wikidata.org/wiki/Q140621242
Q140626388	0	S. Mark Palmer	https://www.wikidata.org/wiki/Q140626388
Q140626392	0	Marcus B. Nash	https://www.wikidata.org/wiki/Q140626392
Q140626400	0	Kevin R. Duncan	https://www.wikidata.org/wiki/Q140626400
Q140626802	0	Dhivehi	https://www.wikidata.org/wiki/Q140626802
Q140626810	0	Parmanto	https://www.wikidata.org/wiki/Q140626810
Q140627813	0	PJ-SI 59-A	https://www.wikidata.org/wiki/Q140627813
Q140627952	0	Apartmore	https://www.wikidata.org/wiki/Q140627952
Q140631234	0	Group of Temple Manas	https://www.wikidata.org/wiki/Q140631234
Q140632216	0	Govansh Vikas Prakoshth , BJP	https://www.wikidata.org/wiki/Q140632216
Q140632520	0	Ice Tycoon 2	https://www.wikidata.org/wiki/Q140632520
Q140635347	0	sepolcri della Tenuta dell'Acqua Bollicante	https://www.wikidata.org/wiki/Q140635347
Q140635611	0	Даниил Александрович Могилевский	https://www.wikidata.org/wiki/Q140635611
Q140635659	0	Key2XS	https://www.wikidata.org/wiki/Q140635659
Q140636299	0	Batogo	https://www.wikidata.org/wiki/Q140636299
Q140638549	0	bayram petshop	https://www.wikidata.org/wiki/Q140638549
Q140638687	0	Church of 8 Wheels	https://www.wikidata.org/wiki/Q140638687
Q140638688	0	Mugun Zama (1999)	https://www.wikidata.org/wiki/Q140638688
Q140639066	0	Şahinli, Batman	https://www.wikidata.org/wiki/Q140639066
Q140639269	0	Slade Technologies	https://www.wikidata.org/wiki/Q140639269
Q140640020	0	Carolina Bailén	https://www.wikidata.org/wiki/Q140640020
Q140640912	0	Howard Futch	https://www.wikidata.org/wiki/Q140640912
Q140642513	0	Fatimeyi-Zahra Mosque (Mingachevir)	https://www.wikidata.org/wiki/Q140642513
Q140643226	0	Djebabla embarek	https://www.wikidata.org/wiki/Q140643226
Q140644729	0	chang chun yatai	https://www.wikidata.org/wiki/Q140644729
Q140644747	0	84000	https://www.wikidata.org/wiki/Q140644747
Q140644793	0	ד"ר עידו ליסי	https://www.wikidata.org/wiki/Q140644793
Q140645624	0	Jerome F. Hajjar	https://www.wikidata.org/wiki/Q140645624
