qid,en_label,ja_label,source_lang,source_label,target_lang,prefix,cleaned_input,tokiponized,toki_pona_label,has_tok_label,existing_tok_labels
Q134887129,Ōmonoimi Shrine,大物忌神社,id,Kuil Ōmonoimi,tok,Kuil,ōmonoimi,Omonowimi,tomo sewi Omonowimi,False,
Q134955682,Ōmori Shrine,大森神社,id,Kuil Ōmori,tok,Kuil,ōmori,Omoli,tomo sewi Omoli,False,
Q134989220,Ōmori Shrine,大森神社,id,Kuil Ōmori,tok,Kuil,ōmori,Omoli,tomo sewi Omoli,False,
Q135425766,Ōmori Shrine,大森神社,id,Kuil Ōmori,tok,Kuil,ōmori,Omoli,tomo sewi Omoli,False,
Q135425201,Ōmori Shrine,大森神社,id,Kuil Ōmori,tok,Kuil,ōmori,Omoli,tomo sewi Omoli,False,
Q135424912,Ōmori Shrine,大森神社,id,Kuil Ōmori,tok,Kuil,ōmori,Omoli,tomo sewi Omoli,False,
Q135177159,Ōmori Kamo Shrine,大森賀茂神社,id,Kuil Ōmori Kamo,tok,Kuil,ōmorikamo,Omolikamo,tomo sewi Omolikamo,False,
Q135434477,Ōmoto Shrine,大元神社,id,Kuil Ōmoto,tok,Kuil,ōmoto,Omoto,tomo sewi Omoto,False,
Q55540317,Ōmunaji Shrine,大穴持神社,id,Kuil Ōmunaji,tok,Kuil,ōmunaji,Omunasi,tomo sewi Omunasi,False,
Q135426083,Ōmuro Shrine,大室神社,id,Kuil Ōmuro,tok,Kuil,ōmuro,Omulo,tomo sewi Omulo,False,
Q135425940,Ōmuro Shrine,大室神社,id,Kuil Ōmuro,tok,Kuil,ōmuro,Omulo,tomo sewi Omulo,False,
Q135112892,Ōmuroyama Sengen Shrine,大室山浅間神社,id,Kuil Ōmuroyama Sengen,tok,Kuil,ōmuroyamasengen,Omulojamasenken,tomo sewi Omulojamasenken,False,
Q11438783,Ōmushi Shrine (Echizen),大虫神社,id,Kuil Ōmushi (Echizen),tok,Kuil,ōmushi,Omusi,tomo sewi Omusi,False,
Q119929524,Ōnaka Shrine (Hitachiota),大中神社,id,Kuil Ōnaka (Hitachiota),tok,Kuil,ōnaka,Onaka,tomo sewi Onaka,False,
Q135155561,Ōnamase Shrine,大生瀬神社,id,Kuil Ōnamase,tok,Kuil,ōnamase,Onamase,tomo sewi Onamase,False,
Q43594663,Ōnamochi Shrine,大名持神社,id,Kuil Ōnamochi,tok,Kuil,ōnamochi,Onamosi,tomo sewi Onamosi,False,
Q135194877,Ōnamochi Zōseki Shrine,（有力）大名持像石神社,id,Kuil Ōnamochi Zōseki,tok,Kuil,ōnamochizōseki,Onamosisoseki,tomo sewi Onamosisoseki,False,
Q11436790,Ōnamuchi Shrine,大汝牟遅神社,id,Kuil Ōnamuchi,tok,Kuil,ōnamuchi,Onamusi,tomo sewi Onamusi,False,
Q106852467,Ōnamuchi Shrine,大己貴神社,id,Kuil Ōnamuchi,tok,Kuil,ōnamuchi,Onamusi,tomo sewi Onamusi,False,
Q135424940,Ōnita Shrine,大仁田神社,id,Kuil Ōnita,tok,Kuil,ōnita,Onita,tomo sewi Onita,False,
Q59282652,Ōno Shrine,大野神社,id,Kuil Ōno,tok,Kuil,ōno,Ono,tomo sewi Ono,False,
Q128866646,Ōno Shrine,大野神社,id,Kuil Ōno,tok,Kuil,ōno,Ono,tomo sewi Ono,False,
Q134956829,Ōno Shrine,大野神社,id,Kuil Ōno,tok,Kuil,ōno,Ono,tomo sewi Ono,False,
Q135195296,Ōno Shrine (Ōmiya),大野神社（大宮町）,id,Kuil Ōno (Ōmiya),tok,Kuil,ōno,Ono,tomo sewi Ono,False,
Q11439622,Ōno Hiyoshi Shrine,大野日吉神社,id,Kuil Ōno Hiyoshi,tok,Kuil,ōnohiyoshi,Onopijosi,tomo sewi Onopijosi,False,
Q21652634,Ōno Tenmangū,大野天満宮,id,Kuil Ōno Tenmangū,tok,Kuil,ōnotenmangū,Onotenmanku,tomo sewi Onotenmanku,False,
Q121626916,Ōnohara Hachiman Shrine,大野原八幡神社,id,Kuil Ōnohara Hachiman,tok,Kuil,ōnoharahachiman,Onopalapasiman,tomo sewi Onopalapasiman,False,
Q11439679,Ōnominato Shrine,大野湊神社,id,Kuil Ōnominato,tok,Kuil,ōnominato,Onominato,tomo sewi Onominato,False,
Q111024049,Ōnuma Shrine,押沼神社,id,Kuil Ōnuma,tok,Kuil,ōnuma,Onuma,tomo sewi Onuma,False,
Q11433065,Ōsaki Shrine,大前神社,id,Kuil Ōsaki,tok,Kuil,ōsaki,Osaki,tomo sewi Osaki,False,
Q124482379,Ōsaki Shrine,大崎神社,id,Kuil Ōsaki,tok,Kuil,ōsaki,Osaki,tomo sewi Osaki,False,
Q11433058,Ōsaki Ebisu Shrine,大前恵比寿神社,id,Kuil Ōsaki Ebisu,tok,Kuil,ōsakiebisu,Osakijepisu,tomo sewi Osakijepisu,False,
Q11438451,Ōsasahara Shrine,大笹原神社,id,Kuil Ōsasahara,tok,Kuil,ōsasahara,Osasapala,tomo sewi Osasapala,False,
Q119929462,Ōsawa Katori Shrine,大沢香取神社,id,Kuil Ōsawa Katori,tok,Kuil,ōsawakatori,Osawakatoli,tomo sewi Osawakatoli,False,
Q22118101,Ōshima Shrine,大島神社,id,Kuil Ōshima,tok,Kuil,ōshima,Osima,tomo sewi Osima,False,
Q135156162,Ōshima Shrine,大島神社,id,Kuil Ōshima,tok,Kuil,ōshima,Osima,tomo sewi Osima,False,
Q135194398,Ōshima Shrine,大島神社,id,Kuil Ōshima,tok,Kuil,ōshima,Osima,tomo sewi Osima,False,
Q11435100,Ōshima & Okitsushima Shrine,大嶋神社奥津嶋神社,id,Kuil Ōshima & Okitsushima,tok,Kuil,ōshima&okitsushima,Osimokitusima,tomo sewi Osimokitusima,True,tomo sewi Osima en tomo sewi Okitusima
Q11434948,Ōshima Inari Shrine,大島稲荷神社,id,Kuil Ōshima Inari,tok,Kuil,ōshimainari,Osimanali,tomo sewi Osimanali,False,
Q135193530,Oshima & Okitsushima Shrines,大嶋奥津島神社,id,Kuil Ōshima dan Okitsushima,tok,Kuil,ōshimadanokitsushima,Osimatanokitusima,tomo sewi Osimatanokitusima,True,tomo sewi Osima en tomo sewi Okitusima
Q11437507,Ōshimizu Shrine,大清水神社,id,Kuil Ōshimizu,tok,Kuil,ōshimizu,Osimisu,tomo sewi Osimisu,False,
Q11434131,Ōshio Hachiman Shrine,大塩八幡宮,id,Kuil Ōshio Hachiman,tok,Kuil,ōshiohachiman,Osijopasiman,tomo sewi Osijopasiman,False,
Q11434132,Ōshio Tenmangū,大塩天満宮,id,Kuil Ōshio Tenmangū,tok,Kuil,ōshiotenmangū,Osijotenmanku,tomo sewi Osijotenmanku,False,
Q110895009,Ōsu Shrine,大洲神社,id,Kuil Ōsu,tok,Kuil,ōsu,Osu,tomo sewi Osu,False,
Q11435950,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q11435951,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q111024527,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q111024188,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q134598487,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q134598133,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q134597873,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q134597811,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q135154261,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q135155631,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q135156072,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q135153653,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q135153988,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q135156107,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q135259510,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q135155233,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q135259461,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q135259465,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q135259520,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q135155346,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q135259600,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q135259881,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q135259891,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q135259964,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q135425902,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q135259183,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q135260293,Ōsugi Shrine,大杉神社,id,Kuil Ōsugi,tok,Kuil,ōsugi,Osuki,tomo sewi Osuki,False,
Q134598505,Ōsugi Daijin Shrine,大杉大神,id,Kuil Ōsugi Daijin,tok,Kuil,ōsugidaijin,Osukitasin,tomo sewi Osukitasin,False,
Q130370342,Ōsugi-taishin,大杉大神,id,Kuil Ōsugi-taishin,tok,Kuil,ōsugitaishin,Osukitasin,tomo sewi Osukitasin,False,
Q11441871,Ōsuka-daijin,大須賀大神,id,Kuil Ōsuka-daijin,tok,Kuil,ōsukadaijin,Osukatasin,tomo sewi Osukatasin,False,
Q11441761,Ōsumi Shrine,大隅神社 (大阪市),id,Kuil Ōsumi,tok,Kuil,ōsumi,Osumi,tomo sewi Osumi,False,
Q3594054,Ōta Shrine,太田山神社,id,Kuil Ōta,tok,Kuil,ōta,Ota,tomo sewi Ota,False,
Q11444369,Ōta Shrine,太田神社 (旭市),id,Kuil Ōta,tok,Kuil,ōta,Ota,tomo sewi Ota,False,
Q11504390,Ōta Shrine,於保多神社,id,Kuil Ōta,tok,Kuil,ōta,Ota,tomo sewi Ota,False,
Q11437955,Ōta Shrine,大田神社,id,Kuil Ōta,tok,Kuil,ōta,Ota,tomo sewi Ota,False,
Q106852709,Ōta Shrine,太田神社,id,Kuil Ōta,tok,Kuil,ōta,Ota,tomo sewi Ota,False,
Q128867006,Ōta Shrine,多他神社,id,Kuil Ōta,tok,Kuil,ōta,Ota,tomo sewi Ota,False,
Q120655433,Ōta Shrine,太田神社,id,Kuil Ōta,tok,Kuil,ōta,Ota,tomo sewi Ota,False,
Q135260087,Ōta Shrine,太田神社,id,Kuil Ōta,tok,Kuil,ōta,Ota,tomo sewi Ota,False,
Q131228192,Ōta Makata Shrine,太田麻賀多神社,id,Kuil Ōta Makata,tok,Kuil,ōtamakata,Otamakata,tomo sewi Otamakata,False,
Q122312989,Ōta-daimyōjin,太田大明神,id,Kuil Ōta-daimyōjin,tok,Kuil,ōtadaimyōjin,Otatamijosin,tomo sewi Otatamijosin,False,
Q11444172,Ōtahime Inari Shrine,太田姫稲荷神社,id,Kuil Ōtahime Inari,tok,Kuil,ōtahimeinari,Otapimenali,tomo sewi Otapimenali,False,
Q134988872,Ōtaishi Shrine,皇太子神社,id,Kuil Ōtaishi,tok,Kuil,ōtaishi,Otasi,tomo sewi Otasi,False,
Q11441957,Ōtakayama Shrine,大高山神社,id,Kuil Ōtakayama,tok,Kuil,ōtakayama,Otakajama,tomo sewi Otakajama,False,
Q135425331,Ōtake Shrine,大武神社,id,Kuil Ōtake,tok,Kuil,ōtake,Otake,tomo sewi Otake,False,
Q48764224,Ōtaki Shrine,大滝神社,id,Kuil Ōtaki,tok,Kuil,ōtaki,Otaki,tomo sewi Otaki,False,
Q17226513,Ōtaki Ontake Shrine,王滝御嶽神社,id,Kuil Ōtaki Ontake,tok,Kuil,ōtakiontake,Otakijontake,tomo sewi Otakijontake,False,
Q135260632,Ōte Shrine,大手神社,id,Kuil Ōte,tok,Kuil,ōte,Ote,tomo sewi Ote,False,
Q11438780,Ōtokoro Shrine,大處神社,id,Kuil Ōtokoro,tok,Kuil,ōtokoro,Otokolo,tomo sewi Otokolo,False,
Q11434509,Ōtomi Shrine,大富神社,id,Kuil Ōtomi,tok,Kuil,ōtomi,Otomi,tomo sewi Otomi,False,
Q11432351,Ōtomo Shrine,大伴神社 (高岡市),id,Kuil Ōtomo,tok,Kuil,ōtomo,Otomo,tomo sewi Otomo,False,
Q11441990,Ōtori Shrine,大鳥神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q11442008,Ōtori Shrine,大鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q97478944,Ōtori Shrine,大鳥神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q11676284,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q60988403,Ōtori Shrine,大鳥神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q111024092,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q116884577,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134598151,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134885972,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134885986,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134886133,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134886141,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134596935,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134886219,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134887290,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134886303,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134886305,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134886460,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134886465,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134886443,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134886751,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134886627,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134886634,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134886781,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134886792,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134886780,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134886953,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q134887127,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135154225,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135153681,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135153690,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135154845,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135154569,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135154533,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135154311,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135156085,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135155998,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135156009,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135154752,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135153985,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135153902,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135155106,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135154140,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135155239,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135155465,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135155341,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135155366,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135155385,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135425694,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135155570,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q135260199,Ōtori Shrine,鷲神社,id,Kuil Ōtori,tok,Kuil,ōtori,Otoli,tomo sewi Otoli,False,
Q11441988,Ōtorii Ōji Shrine,大鳥居王子,id,Kuil Ōtorii Ōji,tok,Kuil,ōtoriiōji,Otolijosi,tomo sewi Otolijosi,False,
Q11436757,Ōtoshi Shrine,大歳神社,id,Kuil Ōtoshi,tok,Kuil,ōtoshi,Otosi,tomo sewi Otosi,False,
Q11436759,"Ōtoshi Shrine (Kinokawa, Momoyama-chō)",大歳神社,id,"Kuil Ōtoshi (Kinokawa, Momoyama-chō)",tok,Kuil,ōtoshi,Otosi,tomo sewi Otosi,False,
Q123114982,Ōtoyo Shrine,大豊神社,id,Kuil Ōtoyo,tok,Kuil,ōtoyo,Otojo,tomo sewi Otojo,False,
Q17222697,Ōtsu Shrine,大津神社,id,Kuil Ōtsu,tok,Kuil,ōtsu,Otu,tomo sewi Otu,False,
Q60989982,Ōtsuchi Inari Shrine,大槌稲荷神社,id,Kuil Ōtsuchi Inari,tok,Kuil,ōtsuchiinari,Otusinali,tomo sewi Otusinali,False,
Q135259612,Ōtsuka Shrine,大塚神社,id,Kuil Ōtsuka,tok,Kuil,ōtsuka,Otuka,tomo sewi Otuka,False,
Q114316051,Ōtsuka Dairokuten-sha,大塚大六天社,id,Kuil Ōtsuka Dairokuten-sha,tok,Kuil,ōtsukadairokutensha,Otukatalokutensija,tomo sewi Otukatalokutensija,False,
Q118358960,Ōtō Inari Shrine,大当稲荷神社,id,Kuil Ōtō Inari,tok,Kuil,ōtōinari,Otowinali,tomo sewi Otowinali,False,
Q17221225,Ōu Shrine,大生神社,id,Kuil Ōu,tok,Kuil,ōu,O,tomo sewi O,False,
Q135195376,Ōube Hyoju Shrine (Okuno),大生部兵主神社（奥野）,id,Kuil Ōube Hyoju (Okuno),tok,Kuil,ōubehyoju,Opekijosiju,tomo sewi Opekijosiju,False,
Q135195377,Ōube Hyoju Shrine (Tantō Town),大生部兵主神社（但東町）,id,Kuil Ōube Hyoju (Tantō),tok,Kuil,ōubehyoju,Opekijosiju,tomo sewi Opekijosiju,False,
Q134988809,Ōuchi Shrine,大内神社,id,Kuil Ōuchi,tok,Kuil,ōuchi,Osi,tomo sewi Osi,False,
Q135258978,Ōuchi Shrine,大内神社,id,Kuil Ōuchi,tok,Kuil,ōuchi,Osi,tomo sewi Osi,False,
Q128904230,Ōuo Shrine,大魚神社,id,Kuil Ōuo,tok,Kuil,ōuo,O,tomo sewi O,False,
Q134956395,Ōwada Shrine,大和田神社,id,Kuil Ōwada,tok,Kuil,ōwada,Owata,tomo sewi Owata,False,
Q11442007,Ōwashi Shrine,大鷲神社 (栄町),id,Kuil Ōwashi,tok,Kuil,ōwashi,Owasi,tomo sewi Owasi,False,
Q110895365,Ōwashi Shrine,大鷲神社,id,Kuil Ōwashi,tok,Kuil,ōwashi,Owasi,tomo sewi Owasi,False,
Q134597016,Ōwashi Shrine,大鷲神社,id,Kuil Ōwashi,tok,Kuil,ōwashi,Owasi,tomo sewi Owasi,False,
Q122676459,Ōyama Shrine,大山神社,id,Kuil Ōyama,tok,Kuil,ōyama,Ojama,tomo sewi Ojama,False,
Q134598856,Ōyama Shrine,大山神社,id,Kuil Ōyama,tok,Kuil,ōyama,Ojama,tomo sewi Ojama,False,
Q134597014,Ōyama Shrine,大山神社,id,Kuil Ōyama,tok,Kuil,ōyama,Ojama,tomo sewi Ojama,False,
Q134988763,Ōyama Shrine,大山神社,id,Kuil Ōyama,tok,Kuil,ōyama,Ojama,tomo sewi Ojama,False,
Q134956780,Ōyama Shrine,大山神社,id,Kuil Ōyama,tok,Kuil,ōyama,Ojama,tomo sewi Ojama,False,
Q134957001,Ōyama Shrine,大山神社,id,Kuil Ōyama,tok,Kuil,ōyama,Ojama,tomo sewi Ojama,False,
Q134989164,Ōyama Shrine,大山神社,id,Kuil Ōyama,tok,Kuil,ōyama,Ojama,tomo sewi Ojama,False,
Q134989476,Ōyama Shrine,大山神社,id,Kuil Ōyama,tok,Kuil,ōyama,Ojama,tomo sewi Ojama,False,
Q135260307,Ōyama Shrine,大山神社,id,Kuil Ōyama,tok,Kuil,ōyama,Ojama,tomo sewi Ojama,False,
Q11434713,Ōyama Afuri Shrine,大山阿夫利神社,id,Kuil Ōyama Afuri,tok,Kuil,ōyamaafuri,Ojamapuli,tomo sewi Ojamapuli,False,
Q11434667,Ōyama Hakusan Shrine,大山白山神社,id,Kuil Ōyama Hakusan,tok,Kuil,ōyamahakusan,Ojamapakusan,tomo sewi Ojamapakusan,False,
Q245731,Ōyamato Shrine,大和神社,id,Kuil Ōyamato,tok,Kuil,ōyamato,Ojamato,tomo sewi Ojamato,False,
Q135434453,Ōyamatsumi Shrine,大山津見神社,id,Kuil Ōyamatsumi,tok,Kuil,ōyamatsumi,Ojamatumi,tomo sewi Ojamatumi,False,
Q135433864,Ōyamatsumi Shrine,大山積神社,id,Kuil Ōyamatsumi,tok,Kuil,ōyamatsumi,Ojamatumi,tomo sewi Ojamatumi,False,
Q135433987,Ōyamatsumi Shrine,大山祇神社,id,Kuil Ōyamatsumi,tok,Kuil,ōyamatsumi,Ojamatumi,tomo sewi Ojamatumi,False,
Q135434193,Ōyamatsumi Shrine,大山祇神社,id,Kuil Ōyamatsumi,tok,Kuil,ōyamatsumi,Ojamatumi,tomo sewi Ojamatumi,False,
Q134596100,Ōyamazumi Shrine,大山祇神社,id,Kuil Ōyamazumi,tok,Kuil,ōyamazumi,Ojamasumi,tomo sewi Ojamasumi,False,
Q134603130,Ōyamazumi Shrine,大山祇神社,id,Kuil Ōyamazumi,tok,Kuil,ōyamazumi,Ojamasumi,tomo sewi Ojamasumi,False,
Q134956860,Ōyamazumi Shrine,大山祗神社,id,Kuil Ōyamazumi,tok,Kuil,ōyamazumi,Ojamasumi,tomo sewi Ojamasumi,True,tomo sewi Ojamatumi
Q135434265,Ōyamazumi Shrine,大山祇神社,id,Kuil Ōyamazumi,tok,Kuil,ōyamazumi,Ojamasumi,tomo sewi Ojamasumi,False,
Q135434290,Ōyamazumi Shrine,大山祇神社,id,Kuil Ōyamazumi,tok,Kuil,ōyamazumi,Ojamasumi,tomo sewi Ojamasumi,False,
Q135434526,Ōyamazumi Shrine,大山祇神社,id,Kuil Ōyamazumi,tok,Kuil,ōyamazumi,Ojamasumi,tomo sewi Ojamasumi,False,
Q135434548,Ōyamazumi Shrine,大山祇神社,id,Kuil Ōyamazumi,tok,Kuil,ōyamazumi,Ojamasumi,tomo sewi Ojamasumi,False,
Q135433628,Ōyamazumi Shrine,大山祗神社,id,Kuil Ōyamazumi,tok,Kuil,ōyamazumi,Ojamasumi,tomo sewi Ojamasumi,False,
Q135424973,Ōyamazumi Shrine,大山祇神社,id,Kuil Ōyamazumi,tok,Kuil,ōyamazumi,Ojamasumi,tomo sewi Ojamasumi,False,
Q135434016,Ōyamazumi Shrine,大山祇神社,id,Kuil Ōyamazumi,tok,Kuil,ōyamazumi,Ojamasumi,tomo sewi Ojamasumi,False,
Q135433895,Ōyamazumi Shrine,大山祇神社,id,Kuil Ōyamazumi,tok,Kuil,ōyamazumi,Ojamasumi,tomo sewi Ojamasumi,True,tomo sewi Ojamatumi
